train_acc,train_loss,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_roc,val_pr,epoch
0.7494145199063232,0.23522180903263473,0.06429335263415875,0.7526970954356846,0.4681724845995893,0.8539325842696629,0.6047745358090185,0.7238805970072081,0.8515009223545196,0.6319916209280529,18
0.7765807962529274,0.2329423013056039,0.07179609948417653,0.7228215767634855,0.43121149897330596,0.7865168539325843,0.5570291777188329,0.7046908315489905,0.8338923360724466,0.5942025758941992,19
0.7742388758782202,0.23182893114876044,0.06280841595425413,0.7560165975103734,0.47193347193347196,0.850187265917603,0.606951871657754,0.7292110874122685,0.8653681831612402,0.639328167775794,20
0.7810304449648712,0.2263068375857861,0.06971605580966204,0.7360995850622407,0.4519774011299435,0.898876404494382,0.6015037593984962,0.6897654584148213,0.8728388554818204,0.652975212206833,21
0.7807962529274005,0.2274467451027019,0.0567647137814849,0.791701244813278,0.5213903743315508,0.7303370786516854,0.608424336973479,0.8091684434881752,0.8567715196090175,0.6373360669283844,22
0.790632318501171,0.22650505284942715,0.04707538989828961,0.8340248962655602,0.6192170818505338,0.651685393258427,0.635036496350365,0.8859275053210456,0.8797824680769507,0.6708031514254753,23
0.7953161592505855,0.2191763859981678,0.05549671390982012,0.8024896265560166,0.5370843989769821,0.7865168539325843,0.6382978723404256,0.807036247326151,0.8758295201360772,0.6824582297274104,24
0.7936768149882903,0.22290598101606976,0.0832263541944473,0.6697095435684647,0.3968503937007874,0.9438202247191011,0.5587583148558758,0.5916844349617091,0.8842544899898581,0.6900601341174578,25
0.7903981264637002,0.21967019453602896,0.05933747416830912,0.787551867219917,0.5127610208816705,0.8277153558052435,0.6332378223495702,0.7761194029768004,0.8826293891697211,0.6852514314931738,26
0.8056206088992974,0.21475939942551742,0.05504003358042694,0.8049792531120332,0.54,0.8089887640449438,0.6476761619190404,0.8038379530831147,0.880780687253939,0.6684539817106362,27
0.8161592505854801,0.21445133194784297,0.06486510794104033,0.754356846473029,0.47105788423153694,0.8838951310861424,0.6145833333333334,0.7174840085211356,0.880605000678789,0.6852331230161708,28
0.8131147540983606,0.21355150195626954,0.04759035113464967,0.8381742738589212,0.6118012422360248,0.7378277153558053,0.6689303904923599,0.866737739862828,0.8870814466990888,0.6911370953377618,29
0.8206088992974239,0.20854070715559123,0.05142634409782014,0.8248962655601659,0.574468085106383,0.8089887640449438,0.671850699844479,0.8294243070274049,0.8929409932680099,0.7095716319024513,30
0.8283372365339579,0.20593192983917502,0.06300236715238221,0.7618257261410788,0.48,0.898876404494382,0.6258148631029987,0.722814498926196,0.8993036423021329,0.7125917962632656,31
0.824824355971897,0.20186014977032632,0.07316553544728023,0.75850622406639,0.47530864197530864,0.8651685393258427,0.6135458167330677,0.7281449893312565,0.8773308417782675,0.6770488952145333,32
0.8313817330210773,0.20216866731137903,0.06068231077288086,0.7892116182572614,0.514161220043573,0.8838951310861424,0.650137741046832,0.7622601279236433,0.895562316826781,0.7004524006390225,33
0.8402810304449648,0.19604835970665604,0.05093583659444695,0.8240663900414937,0.5710594315245479,0.8277153558052435,0.6758409785932722,0.8230277185413323,0.8979580428515528,0.702751692206184,34
0.8430913348946136,0.1973468721390803,0.06319624832399584,0.7659751037344399,0.48514851485148514,0.9176029962546817,0.6347150259067358,0.722814498926196,0.9097010932496427,0.7357530473117442,35
0.8426229508196721,0.19588958916397353,0.08115513857595918,0.7385892116182573,0.4543726235741445,0.8951310861423221,0.6027742749054225,0.6940298507388696,0.8811839678014423,0.6926635644010405,36
0.8512880562060889,0.19199467323936717,0.06673380133190149,0.7734439834024897,0.49385245901639346,0.9026217228464419,0.6384105960264901,0.7366737739793532,0.8972792538112009,0.7117110629364751,37
0.8573770491803279,0.188740795417183,0.05723382892944412,0.8174273858921162,0.5580246913580247,0.846441947565543,0.6726190476190477,0.8091684434881752,0.8974709118931825,0.7031119020899621,38
0.8552693208430914,0.18961419777622907,0.06636028321126834,0.7701244813278009,0.4894957983193277,0.8726591760299626,0.6271870794078062,0.7409381663034015,0.8894092938198254,0.6921910740220648,39
0.8655737704918033,0.18378576008718084,0.05726848723808618,0.8215767634854771,0.5646766169154229,0.850187265917603,0.6786248131539612,0.8134328358122235,0.9052650072271068,0.7366135134716965,40
0.8697892271662764,0.18189055269430585,0.050352137145703496,0.8431535269709544,0.6048387096774194,0.8426966292134831,0.704225352112676,0.843283582080562,0.9082796291416114,0.7327651494015978,41
0.8812646370023419,0.1813672653609566,0.043968488729022294,0.866390041493776,0.6948529411764706,0.7078651685393258,0.7012987012987013,0.9115138592653357,0.912556000095829,0.7541087148345913,42
0.884543325526932,0.1777963628453963,0.057892591658970406,0.829045643153527,0.5734939759036145,0.8913857677902621,0.6979472140762464,0.8113006396501994,0.9137299058479672,0.7478398320843603,43
0.8908665105386416,0.17426033395979978,0.05872031301414187,0.8224066390041493,0.5674300254452926,0.8352059925093633,0.6757575757575758,0.818763326217284,0.9126957507806074,0.7395348839681541,44
0.8908665105386416,0.1698276455268222,0.05024788371134636,0.8547717842323651,0.6654676258992805,0.6928838951310862,0.6788990825688074,0.9008528784552148,0.9064069699655813,0.7037916065673367,45
0.8929742388758782,0.16973885851713816,0.05784175728061483,0.8348547717842324,0.5841584158415841,0.8838951310861424,0.7034277198211625,0.8208955223793082,0.9174632455699034,0.753515196246196,46
0.9037470725995316,0.16808493583659773,0.06424761387143309,0.7966804979253111,0.5241228070175439,0.8951310861423221,0.661134163208852,0.7686567164097158,0.9114619518778498,0.7363944545012786,47
0.9098360655737705,0.16313589481948196,0.06207782347819194,0.8099585062240664,0.544392523364486,0.8726591760299626,0.6705035971223021,0.7921108741919818,0.9002459612052099,0.7130428591015285,48
0.9070257611241218,0.16553048146557245,0.05781761244585466,0.8423236514522822,0.6043360433604336,0.8352059925093633,0.7012578616352201,0.8443496801615741,0.909154069140653,0.7475323873939286,49
0.9124121779859484,0.1607673680270265,0.06792482628162476,0.8107883817427386,0.5454545454545454,0.8764044943820225,0.6724137931034483,0.7921108741919818,0.9097050861263506,0.7466179711813604,50
